,gender,seniorcitizen,partner,dependents,tenure,phoneservice,multiplelines,internetservice,onlinesecurity,onlinebackup,deviceprotection,techsupport,streamingtv,streamingmovies,contract,paperlessbilling,paymentmethod,monthlycharges,totalcharges,churn,tenure_range,monthlycharges_range
302,Female,0,Yes,Yes,10,Yes,No,Yes,No,Yes,No,Yes,No,Yes,Month-to-month,Yes,Electronic check,65.5,601060.09,No,1 - 12,61 - 80
303,Male,0,No,Yes,43,No,No phone service,Yes,Yes,Yes,Yes,No,No,No,Month-to-month,Yes,Electronic check,40.45,10901020.0805,No,37 - 48,41 - 60
304,Male,1,Yes,No,13,Yes,No,Yes,No,No,No,No,No,No,Month-to-month,No,Bank transfer (automatic),70.45,804090.01,No,13 - 24,61 - 80
305,Female,0,Yes,No,43,Yes,No,Yes,Yes,No,Yes,Yes,Yes,Yes,Two year,Yes,Electronic check,78.8,30406000.03,No,37 - 48,81 - 100
306,Male,0,Yes,Yes,19,Yes,Yes,Yes,No,No,No,No,No,Yes,Month-to-month,Yes,Electronic check,83.65,10406050.0705,Yes,13 - 24,81 - 100
307,Male,0,Yes,Yes,1,Yes,No,Yes,No,No,No,No,Yes,Yes,Month-to-month,Yes,Electronic check,90.1,9000.01,No,1 - 12,81 - 100
308,Female,0,No,No,69,Yes,No,Yes,Yes,No,Yes,Yes,Yes,Yes,Two year,Yes,Credit card (automatic),82.45,50505050.03,No,61 - 72,81 - 100
309,Female,0,Yes,No,61,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Credit card (automatic),20.25,10207080.08,No,61 - 72,21 - 40
310,Male,0,Yes,No,43,Yes,Yes,Yes,Yes,Yes,No,Yes,No,No,Month-to-month,No,Bank transfer (automatic),66.25,20900070.0305,No,37 - 48,61 - 80
311,Female,0,Yes,No,6,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Bank transfer (automatic),19.5,104060.03,Yes,1 - 12,1 - 20
312,Male,0,No,No,1,Yes,No,Yes,No,No,No,Yes,No,No,Month-to-month,No,Mailed check,51.25,5010.0205,Yes,1 - 12,41 - 60
313,Male,0,Yes,No,56,Yes,No,Yes,No,No,No,No,Yes,Yes,Month-to-month,No,Mailed check,89.7,40905020.0905,No,49 - 60,81 - 100
314,Female,0,Yes,No,70,No,No phone service,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Two year,No,Bank transfer (automatic),64.55,40500040.09,No,61 - 72,61 - 80
315,Male,0,No,No,1,Yes,No,Yes,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,45.6,4050.06,Yes,1 - 12,41 - 60
316,Male,0,Yes,Yes,49,Yes,Yes,Yes,No,Yes,Yes,No,Yes,No,One year,Yes,Electronic check,93.65,40502000.0105,No,49 - 60,81 - 100
317,Female,0,No,No,6,Yes,No,Yes,No,No,No,Yes,No,No,Month-to-month,Yes,Bank transfer (automatic),49.65,206070.0305,Yes,1 - 12,41 - 60
318,Female,0,Yes,Yes,32,Yes,No,Yes,Yes,Yes,Yes,Yes,No,Yes,Two year,No,Mailed check,73.6,20301060.0805,No,25 - 36,61 - 80
319,Female,1,Yes,No,72,Yes,Yes,Yes,Yes,No,Yes,Yes,Yes,Yes,Two year,Yes,Mailed check,109.75,80007050.0305,No,61 - 72,101 - 120
320,Male,0,No,Yes,37,Yes,No,Yes,Yes,Yes,No,Yes,No,No,Two year,No,Credit card (automatic),61.45,20300020.0305,No,37 - 48,61 - 80
321,Female,0,Yes,No,69,Yes,No,Yes,Yes,Yes,No,Yes,Yes,Yes,One year,Yes,Credit card (automatic),106.4,70205010.09,No,61 - 72,101 - 120
322,Female,0,Yes,No,26,Yes,No,Yes,No,Yes,Yes,Yes,Yes,Yes,Month-to-month,No,Bank transfer (automatic),81.9,20007080.0505,No,25 - 36,81 - 100
323,Female,0,Yes,Yes,58,Yes,Yes,Yes,No,Yes,Yes,No,Yes,Yes,One year,Yes,Credit card (automatic),105.2,60202050.04,No,49 - 60,101 - 120
324,Male,0,No,No,24,Yes,Yes,Yes,No,No,No,Yes,No,No,One year,No,Bank transfer (automatic),54.6,10204020.0205,No,13 - 24,41 - 60
325,Male,0,Yes,Yes,5,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Electronic check,20.55,9090.0405,No,1 - 12,21 - 40
326,Male,0,Yes,Yes,15,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Electronic check,20.0,208080.0005,Yes,13 - 24,21 - 40
327,Female,0,Yes,Yes,30,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Mailed check,19.7,509090.0205,No,25 - 36,1 - 20
328,Female,0,Yes,No,55,Yes,Yes,Yes,Yes,Yes,No,Yes,No,No,One year,Yes,Credit card (automatic),66.05,30406020.01,No,49 - 60,61 - 80
329,Female,0,Yes,No,25,No,No phone service,Yes,No,No,No,No,Yes,No,Month-to-month,Yes,Bank transfer (automatic),34.0,805030.0,Yes,25 - 36,21 - 40
330,Male,1,Yes,No,10,Yes,No,Yes,No,Yes,Yes,Yes,Yes,No,Month-to-month,Yes,Mailed check,92.5,903040.01,Yes,1 - 12,81 - 100
331,Male,0,Yes,Yes,44,No,No phone service,Yes,Yes,Yes,Yes,Yes,No,Yes,Two year,Yes,Credit card (automatic),54.05,20307050.02,No,37 - 48,41 - 60
332,Female,0,No,No,47,Yes,No,Yes,Yes,Yes,No,Yes,No,No,One year,Yes,Mailed check,58.9,20801030.0005,No,37 - 48,61 - 80
333,Female,0,Yes,Yes,13,Yes,No,Yes,No,No,No,No,Yes,Yes,Month-to-month,No,Electronic check,88.35,10202020.08,Yes,13 - 24,81 - 100
334,Female,0,Yes,Yes,49,Yes,Yes,Yes,No,Yes,Yes,Yes,Yes,Yes,Two year,Yes,Bank transfer (automatic),107.95,50209030.02,Yes,49 - 60,101 - 120
335,Female,0,Yes,No,64,Yes,No,Yes,Yes,No,No,Yes,Yes,Yes,One year,Yes,Mailed check,96.9,60301040.0305,No,61 - 72,101 - 120
336,Male,0,No,No,1,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Mailed check,19.1,1090.01,No,1 - 12,1 - 20
337,Male,0,No,No,20,Yes,No,Yes,No,No,No,Yes,No,No,Month-to-month,No,Mailed check,50.0,10000030.0005,No,13 - 24,41 - 60
338,Female,0,Yes,No,37,No,No phone service,Yes,Yes,No,No,Yes,Yes,No,Two year,No,Electronic check,45.4,10509030.01,No,37 - 48,41 - 60
339,Male,0,Yes,Yes,30,Yes,Yes,Yes,No,No,No,No,Yes,No,Month-to-month,No,Electronic check,85.45,20500090.0905,No,25 - 36,81 - 100
340,Female,0,No,No,38,Yes,Yes,Yes,Yes,Yes,Yes,No,Yes,Yes,One year,No,Bank transfer (automatic),84.1,30108070.0605,No,37 - 48,81 - 100
341,Female,1,No,No,1,Yes,Yes,Yes,No,No,No,No,No,No,Month-to-month,Yes,Mailed check,74.45,7040.0405,Yes,1 - 12,61 - 80
342,Female,0,No,No,37,Yes,No,Yes,No,No,No,No,Yes,Yes,Month-to-month,Yes,Electronic check,64.75,20304050.02,Yes,37 - 48,61 - 80
343,Female,0,Yes,No,52,No,No phone service,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Two year,No,Credit card (automatic),66.25,30303000.01,No,49 - 60,61 - 80
344,Male,0,No,Yes,71,Yes,No,Yes,Yes,Yes,Yes,Yes,Yes,No,Two year,Yes,Credit card (automatic),76.9,50502020.07,No,61 - 72,61 - 80
345,Male,0,No,No,26,Yes,No,Yes,No,Yes,Yes,No,Yes,No,Month-to-month,No,Electronic check,89.8,20303050.03,Yes,25 - 36,81 - 100
346,Male,0,No,No,66,Yes,Yes,Yes,Yes,Yes,Yes,No,No,Yes,Two year,Yes,Credit card (automatic),74.6,40709080.04,No,61 - 72,61 - 80
347,Male,0,Yes,No,72,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Two year,Yes,Credit card (automatic),116.95,80509040.04,No,61 - 72,
348,Male,0,No,Yes,25,No,No phone service,Yes,Yes,No,No,No,Yes,No,One year,Yes,Credit card (automatic),40.65,907000.0505,No,25 - 36,41 - 60
349,Male,0,Yes,Yes,69,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Two year,Yes,Bank transfer (automatic),114.35,70606050.08,No,61 - 72,101 - 120
350,Male,0,Yes,Yes,53,Yes,Yes,Yes,Yes,Yes,No,No,No,Yes,Two year,No,Bank transfer (automatic),69.7,30608060.0005,No,49 - 60,61 - 80
351,Female,0,No,No,12,Yes,No,Yes,No,No,Yes,No,Yes,Yes,One year,No,Mailed check,95.5,10101050.0105,Yes,1 - 12,81 - 100
352,Male,0,No,No,26,Yes,No,Yes,No,No,Yes,Yes,Yes,Yes,Month-to-month,Yes,Electronic check,98.65,20503070.0,No,25 - 36,101 - 120
353,Male,0,No,No,21,Yes,No,Yes,No,No,Yes,No,No,Yes,Month-to-month,No,Mailed check,61.65,10309030.06,No,13 - 24,61 - 80
354,Female,0,No,Yes,1,Yes,No,Yes,No,No,No,No,Yes,Yes,Month-to-month,Yes,Electronic check,89.35,8090.0305,No,1 - 12,81 - 100
355,Male,0,No,No,48,Yes,Yes,Yes,Yes,No,No,Yes,No,Yes,Month-to-month,Yes,Electronic check,95.4,40404050.03,No,37 - 48,81 - 100
356,Female,0,Yes,No,26,No,No phone service,Yes,Yes,No,Yes,No,No,No,One year,No,Credit card (automatic),35.4,907080.06,No,25 - 36,21 - 40
357,Male,0,Yes,No,60,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Mailed check,19.95,10205080.0105,No,49 - 60,1 - 20
358,Male,0,No,No,18,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Mailed check,19.25,303010.0305,No,13 - 24,1 - 20
359,Female,1,No,No,10,No,No phone service,Yes,No,No,No,Yes,No,No,Month-to-month,Yes,Electronic check,29.65,209010.04,Yes,1 - 12,21 - 40
360,Male,0,Yes,Yes,5,Yes,Yes,Yes,Yes,No,Yes,No,No,No,Month-to-month,Yes,Electronic check,84.5,405030.0705,Yes,1 - 12,81 - 100
361,Female,0,No,Yes,4,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,Yes,Mailed check,20.4,8040.0705,No,1 - 12,21 - 40
362,Male,0,Yes,Yes,65,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Credit card (automatic),24.75,10701050.01,No,61 - 72,21 - 40
363,Male,0,Yes,Yes,70,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Mailed check,25.35,10701050.0105,No,61 - 72,21 - 40
364,Male,0,No,No,18,Yes,Yes,Yes,No,No,Yes,No,No,Yes,Month-to-month,Yes,Credit card (automatic),90.7,10509070.0205,Yes,13 - 24,81 - 100
365,Male,0,No,Yes,62,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Bank transfer (automatic),20.0,10205000.01,No,61 - 72,21 - 40
366,Female,0,Yes,Yes,66,Yes,No,Yes,Yes,No,No,No,Yes,No,Two year,Yes,Electronic check,59.75,30909060.08,No,61 - 72,61 - 80
367,Female,0,Yes,Yes,65,Yes,Yes,Yes,Yes,Yes,No,Yes,Yes,Yes,Two year,Yes,Bank transfer (automatic),82.5,50201050.01,No,61 - 72,81 - 100
368,Female,1,No,No,3,Yes,No,Yes,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,70.3,203050.05,Yes,1 - 12,61 - 80
369,Female,0,No,No,34,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Mailed check,20.35,607030.02,No,25 - 36,21 - 40
370,Male,0,Yes,Yes,16,Yes,Yes,Yes,No,No,Yes,No,Yes,No,Month-to-month,Yes,Bank transfer (automatic),90.8,10404020.02,No,13 - 24,81 - 100
371,Female,0,No,No,54,Yes,Yes,Yes,Yes,No,Yes,No,Yes,Yes,One year,Yes,Bank transfer (automatic),103.95,50603090.0005,Yes,49 - 60,101 - 120
372,Female,1,No,No,50,Yes,Yes,Yes,No,No,Yes,Yes,Yes,Yes,Month-to-month,Yes,Electronic check,104.95,50202020.0305,No,49 - 60,101 - 120
373,Male,0,Yes,No,71,Yes,No,Yes,No,Yes,Yes,Yes,Yes,Yes,Two year,Yes,Electronic check,105.25,70209010.0705,No,61 - 72,101 - 120
374,Female,0,No,No,10,Yes,Yes,Yes,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,74.75,709090.0605,Yes,1 - 12,61 - 80
375,Female,0,No,No,1,Yes,No,Yes,No,No,No,Yes,No,No,Month-to-month,Yes,Electronic check,50.8,5000.08,Yes,1 - 12,41 - 60
376,Male,0,No,No,18,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Mailed check,23.75,402040.05,No,13 - 24,21 - 40
377,Male,0,No,No,4,Yes,No,Yes,No,No,No,Yes,Yes,No,Month-to-month,Yes,Electronic check,61.3,204090.04,No,1 - 12,61 - 80
378,Female,0,Yes,Yes,58,Yes,Yes,Yes,Yes,No,Yes,Yes,Yes,No,Two year,No,Mailed check,75.8,40401050.0705,No,49 - 60,61 - 80
379,Female,0,Yes,No,56,Yes,Yes,Yes,Yes,No,No,No,Yes,Yes,One year,Yes,Electronic check,98.0,50207000.06,No,49 - 60,101 - 120
380,Male,0,No,No,2,Yes,No,Yes,No,No,No,No,Yes,No,Month-to-month,Yes,Electronic check,80.25,104040.0505,Yes,1 - 12,81 - 100
381,Male,0,Yes,No,32,Yes,Yes,Yes,No,No,Yes,No,No,No,Month-to-month,Yes,Electronic check,78.9,20404070.0905,Yes,25 - 36,81 - 100
382,Male,0,Yes,Yes,56,No,No phone service,Yes,Yes,Yes,No,Yes,Yes,No,One year,Yes,Mailed check,52.0,20808040.09,No,49 - 60,41 - 60
383,Male,0,No,No,36,Yes,Yes,Yes,No,No,No,No,No,Yes,Month-to-month,Yes,Electronic check,84.75,30005000.0105,Yes,25 - 36,81 - 100
384,Female,0,No,No,4,Yes,Yes,Yes,No,No,No,Yes,Yes,No,Month-to-month,Yes,Mailed check,64.4,205030.0,No,1 - 12,61 - 80
385,Male,0,No,No,53,Yes,Yes,Yes,No,No,No,No,Yes,No,Month-to-month,No,Bank transfer (automatic),85.45,40501070.0205,Yes,49 - 60,81 - 100
386,Male,0,No,No,10,Yes,No,Yes,No,No,No,No,No,No,Month-to-month,Yes,Credit card (automatic),45.8,403060.02,No,1 - 12,41 - 60
387,Male,0,No,No,4,No,No phone service,Yes,No,No,No,Yes,No,No,Month-to-month,No,Electronic check,30.5,101080.04,No,1 - 12,21 - 40
388,Male,0,Yes,Yes,1,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Mailed check,19.9,1090.09,Yes,1 - 12,1 - 20
389,Female,0,Yes,No,51,Yes,No,Yes,No,No,No,No,No,No,Month-to-month,No,Mailed check,69.15,30604090.06,No,49 - 60,61 - 80
390,Male,1,No,No,12,Yes,Yes,Yes,No,No,Yes,No,Yes,Yes,Month-to-month,Yes,Electronic check,99.45,10200000.0105,Yes,1 - 12,101 - 120
391,Female,0,No,No,6,No,No phone service,Yes,No,No,No,Yes,Yes,Yes,One year,Yes,Mailed check,49.25,205050.06,No,1 - 12,41 - 60
392,Male,0,Yes,Yes,63,No,No phone service,Yes,No,Yes,Yes,Yes,No,No,Two year,No,Bank transfer (automatic),39.35,20309050.0005,No,61 - 72,41 - 60
393,Female,0,No,No,1,Yes,No,Yes,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,70.6,7000.06,Yes,1 - 12,61 - 80
394,Female,0,Yes,No,48,Yes,Yes,Yes,No,Yes,No,Yes,Yes,Yes,Month-to-month,Yes,Credit card (automatic),105.1,50008030.0505,No,37 - 48,101 - 120
395,Female,0,No,No,5,Yes,No,Yes,No,No,No,No,Yes,No,Month-to-month,Yes,Credit card (automatic),81.0,308090.06,Yes,1 - 12,81 - 100
396,Female,0,No,Yes,35,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,Yes,Credit card (automatic),20.1,604040.05,No,25 - 36,21 - 40
397,Male,0,No,No,6,Yes,No,Yes,No,Yes,No,No,Yes,No,Month-to-month,Yes,Electronic check,84.85,502030.05,Yes,1 - 12,81 - 100
398,Male,0,No,No,2,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Mailed check,19.75,3090.03,No,1 - 12,1 - 20
399,Female,0,No,No,50,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Bank transfer (automatic),19.75,908090.0005,No,49 - 60,1 - 20
400,Female,0,No,No,33,Yes,No,Yes,No,No,No,No,No,No,Month-to-month,Yes,Bank transfer (automatic),70.4,20400060.01,No,25 - 36,61 - 80
401,Male,0,No,No,31,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Mailed check,20.45,603080.0505,No,25 - 36,21 - 40
402,Female,0,Yes,Yes,9,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Mailed check,20.35,109010.01,No,1 - 12,21 - 40
403,Female,0,Yes,Yes,54,Yes,Yes,Yes,No,Yes,Yes,Yes,Yes,Yes,Month-to-month,Yes,Electronic check,86.2,40502040.0005,No,49 - 60,81 - 100
404,Female,0,No,No,46,Yes,No,Yes,Yes,Yes,Yes,No,Yes,No,One year,Yes,Credit card (automatic),95.65,40606040.02,No,37 - 48,81 - 100
405,Male,0,No,Yes,34,Yes,Yes,Yes,Yes,Yes,No,No,Yes,Yes,One year,Yes,Electronic check,103.8,30407000.08,No,25 - 36,101 - 120
406,Male,0,Yes,Yes,71,Yes,Yes,Yes,Yes,No,No,No,Yes,Yes,Two year,Yes,Electronic check,97.2,60901000.03,No,61 - 72,101 - 120
407,Female,0,Yes,Yes,63,Yes,No,Yes,Yes,Yes,Yes,Yes,No,No,Two year,No,Mailed check,63.55,40001040.02,No,61 - 72,61 - 80
408,Female,0,No,No,51,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Bank transfer (automatic),24.95,10208080.0,No,49 - 60,21 - 40
409,Female,1,No,No,26,Yes,Yes,Yes,No,Yes,No,No,Yes,No,Month-to-month,Yes,Electronic check,89.15,20207070.0605,Yes,25 - 36,81 - 100
410,Female,0,Yes,No,64,Yes,No,Yes,Yes,No,Yes,No,Yes,Yes,Two year,Yes,Bank transfer (automatic),99.0,60307050.08,No,61 - 72,101 - 120
411,Female,1,Yes,No,1,No,No phone service,Yes,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,24.8,2040.08,Yes,1 - 12,21 - 40
412,Male,1,Yes,No,61,Yes,Yes,Yes,No,Yes,No,Yes,No,No,One year,Yes,Bank transfer (automatic),85.55,50205010.0705,No,61 - 72,81 - 100
413,Female,0,No,No,15,Yes,No,Yes,No,No,Yes,No,Yes,Yes,Month-to-month,Yes,Credit card (automatic),94.0,10500050.0405,No,13 - 24,81 - 100
414,Male,0,No,No,64,Yes,Yes,Yes,No,Yes,No,Yes,Yes,Yes,One year,Yes,Credit card (automatic),105.65,60900030.01,Yes,61 - 72,101 - 120
415,Female,0,No,No,18,Yes,Yes,Yes,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,50.3,901030.03,No,13 - 24,41 - 60
416,Female,0,Yes,Yes,57,Yes,No,Yes,No,Yes,No,No,Yes,Yes,One year,Yes,Electronic check,95.0,50503050.08,No,49 - 60,81 - 100
417,Male,0,Yes,Yes,14,Yes,No,Yes,Yes,Yes,No,No,No,Yes,Two year,Yes,Bank transfer (automatic),61.4,801050.0505,No,13 - 24,61 - 80
418,Male,1,No,No,18,Yes,Yes,Yes,No,Yes,No,No,No,No,Month-to-month,Yes,Credit card (automatic),80.55,10401010.0605,No,13 - 24,81 - 100
419,Female,1,Yes,No,72,Yes,Yes,Yes,Yes,No,No,No,No,No,Two year,No,Bank transfer (automatic),78.5,50600020.0205,No,61 - 72,81 - 100
420,Male,0,Yes,No,70,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Two year,No,Credit card (automatic),114.3,80204040.03,No,61 - 72,101 - 120
421,Female,0,No,No,38,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Mailed check,20.05,704010.05,No,37 - 48,21 - 40
422,Male,0,Yes,Yes,68,Yes,No,Yes,Yes,Yes,Yes,Yes,No,No,Two year,No,Credit card (automatic),62.65,40307050.08,No,61 - 72,61 - 80
423,Male,0,No,No,13,Yes,No,Yes,No,No,No,No,No,Yes,Month-to-month,Yes,Electronic check,80.85,10000080.07,Yes,13 - 24,81 - 100
424,Male,1,Yes,No,65,Yes,Yes,Yes,Yes,Yes,No,No,Yes,No,Two year,Yes,Credit card (automatic),92.7,50906080.04,No,61 - 72,81 - 100
425,Female,0,No,No,30,Yes,Yes,Yes,No,No,Yes,No,Yes,Yes,Month-to-month,No,Electronic check,100.45,30009060.09,No,25 - 36,101 - 120
426,Male,0,Yes,No,51,Yes,Yes,Yes,No,No,No,Yes,Yes,Yes,Two year,Yes,Bank transfer (automatic),75.2,30900010.0205,No,49 - 60,61 - 80
427,Female,0,No,No,31,Yes,Yes,Yes,Yes,No,Yes,No,No,No,Month-to-month,Yes,Credit card (automatic),84.75,20601030.04,No,25 - 36,81 - 100
428,Female,0,Yes,No,9,Yes,No,Yes,No,No,No,No,Yes,Yes,Month-to-month,No,Electronic check,89.45,805030.01,Yes,1 - 12,81 - 100
429,Female,0,Yes,Yes,72,Yes,Yes,Yes,Yes,Yes,Yes,Yes,No,Yes,Two year,Yes,Bank transfer (automatic),79.5,50606010.07,No,61 - 72,81 - 100
430,Male,0,No,No,10,Yes,Yes,Yes,No,No,No,No,Yes,Yes,Month-to-month,Yes,Credit card (automatic),72.15,709040.0205,Yes,1 - 12,61 - 80
431,Female,0,No,No,37,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,Yes,Electronic check,19.8,609050.0005,No,37 - 48,1 - 20
432,Female,0,No,No,2,Yes,No,Yes,No,No,Yes,Yes,Yes,Yes,Month-to-month,No,Electronic check,76.4,106000.08,Yes,1 - 12,61 - 80
433,Male,0,No,No,55,Yes,No,Yes,Yes,Yes,No,No,Yes,Yes,One year,Yes,Mailed check,100.9,50505020.0005,No,49 - 60,101 - 120
434,Male,0,No,Yes,33,Yes,Yes,Yes,Yes,No,Yes,No,No,Yes,Month-to-month,Yes,Bank transfer (automatic),95.3,30207050.0105,No,25 - 36,81 - 100
435,Female,0,Yes,Yes,46,Yes,No,Yes,No,No,Yes,Yes,No,Yes,One year,No,Bank transfer (automatic),90.95,40203060.06,No,37 - 48,81 - 100
436,Female,0,No,Yes,1,Yes,No,Yes,Yes,No,No,Yes,No,No,Month-to-month,No,Electronic check,54.5,5040.05,No,1 - 12,41 - 60
437,Female,1,No,No,20,Yes,Yes,Yes,No,No,No,No,No,Yes,Month-to-month,Yes,Mailed check,61.6,10107040.0305,Yes,13 - 24,61 - 80
438,Male,0,Yes,No,9,Yes,No,Yes,No,Yes,Yes,No,No,No,Month-to-month,Yes,Electronic check,79.9,704010.07,Yes,1 - 12,81 - 100
439,Male,1,No,No,32,Yes,Yes,Yes,No,No,No,No,Yes,Yes,Month-to-month,Yes,Credit card (automatic),96.15,30001090.0205,Yes,25 - 36,101 - 120
440,Female,0,Yes,Yes,19,Yes,No,Yes,No,No,Yes,No,No,No,Month-to-month,Yes,Bank transfer (automatic),49.6,906020.09,No,13 - 24,41 - 60
441,Female,0,Yes,No,70,Yes,Yes,Yes,Yes,No,Yes,Yes,No,No,Two year,No,Credit card (automatic),65.3,40705090.0705,Yes,61 - 72,61 - 80
442,Female,0,No,Yes,61,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Credit card (automatic),25.0,10409080.0305,No,61 - 72,21 - 40
443,Male,0,No,No,26,Yes,No,Yes,No,No,No,No,No,No,Month-to-month,No,Electronic check,45.45,10203030.0105,No,25 - 36,41 - 60
444,Male,0,Yes,No,45,Yes,Yes,Yes,No,Yes,Yes,No,Yes,Yes,Month-to-month,Yes,Bank transfer (automatic),107.75,40808020.08,No,37 - 48,101 - 120
445,Male,0,Yes,Yes,62,Yes,Yes,Yes,No,No,Yes,No,Yes,No,Two year,Yes,Credit card (automatic),89.1,50401010.0605,No,61 - 72,81 - 100
446,Male,0,No,No,1,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Mailed check,19.65,1090.0605,Yes,1 - 12,1 - 20
447,Female,0,No,No,3,Yes,No,Yes,No,No,No,No,No,No,Month-to-month,No,Mailed check,44.75,104080.0005,No,1 - 12,41 - 60
448,Female,0,Yes,Yes,41,Yes,Yes,Yes,Yes,Yes,Yes,No,No,Yes,One year,Yes,Bank transfer (automatic),101.6,30903000.0505,No,37 - 48,101 - 120
449,Male,0,Yes,Yes,67,Yes,No,Yes,No,Yes,Yes,Yes,Yes,Yes,Two year,No,Bank transfer (automatic),103.15,60809050.05,No,61 - 72,101 - 120
450,Male,0,No,No,1,Yes,Yes,Yes,No,No,No,No,Yes,No,Month-to-month,Yes,Mailed check,84.65,8040.0605,Yes,1 - 12,81 - 100
451,Female,0,Yes,No,71,Yes,Yes,Yes,Yes,Yes,No,No,Yes,No,One year,No,Mailed check,95.65,60805060.0905,No,61 - 72,81 - 100
452,Female,0,Yes,Yes,37,Yes,No,Yes,Yes,Yes,No,No,Yes,Yes,One year,No,Bank transfer (automatic),75.1,20605080.08,No,37 - 48,61 - 80
